row_type,flow_id,step,x,y0,y1,node_x0,node_x1,node_y0,node_y1,label_x,label_y,publisher,genre,game_count,publisher_visible_total,publisher_full_total,publisher_top10_coverage_percent,publisher_visible_share_percent,genre_visible_total
flow,47,21,0.668,6122.7787,6150.7787,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,22,0.696,6145.497,6173.497,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,23,0.724,6166.4741,6194.4741,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,24,0.752,6185.4613,6213.4613,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,25,0.78,6202.2099,6230.2099,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,26,0.808,6216.471,6244.471,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,27,0.836,6227.996,6255.996,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,28,0.864,6236.5361,6264.5361,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,29,0.892,6241.8426,6269.8426,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,47,30,0.92,6243.6667,6271.6667,,,,,,,Sony Computer Entertainment,Simulation,28,992,1093,90.8,2.82,590
flow,48,0,0.08,5712.0,5772.0,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,1,0.108,5716.4069,5776.4069,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,2,0.136,5729.2269,5789.2269,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,3,0.164,5749.8591,5809.8591,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,4,0.192,5777.7026,5837.7026,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,5,0.22,5812.1564,5872.1564,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,6,0.248,5852.6196,5912.6196,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,7,0.276,5898.4912,5958.4912,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,8,0.304,5949.1703,6009.1703,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,9,0.332,6004.056,6064.056,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,10,0.36,6062.5473,6122.5473,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,11,0.388,6124.0433,6184.0433,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,12,0.416,6187.9431,6247.9431,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,13,0.444,6253.6457,6313.6457,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,14,0.472,6320.5502,6380.5502,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,15,0.5,6388.0556,6448.0556,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,16,0.528,6455.561,6515.561,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,17,0.556,6522.4654,6582.4654,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,18,0.584,6588.168,6648.168,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,19,0.612,6652.0678,6712.0678,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,20,0.64,6713.5638,6773.5638,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,21,0.668,6772.0551,6832.0551,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,22,0.696,6826.9408,6886.9408,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,23,0.724,6877.6199,6937.6199,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,24,0.752,6923.4916,6983.4916,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,25,0.78,6963.9547,7023.9547,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,26,0.808,6998.4085,7058.4085,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,27,0.836,7026.252,7086.252,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,28,0.864,7046.8842,7106.8842,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,29,0.892,7059.7042,7119.7042,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,48,30,0.92,7064.1111,7124.1111,,,,,,,Sony Computer Entertainment,Puzzle,60,992,1093,90.8,6.05,566
flow,49,0,0.08,5772.0,5873.0,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,1,0.108,5777.5197,5878.5197,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,2,0.136,5793.5772,5894.5772,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,3,0.164,5819.4196,5920.4196,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,4,0.192,5854.2943,5955.2943,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,5,0.22,5897.4486,5998.4486,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,6,0.248,5948.1298,6049.1298,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,7,0.276,6005.5852,6106.5852,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,8,0.304,6069.0622,6170.0622,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,9,0.332,6137.808,6238.808,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,10,0.36,6211.07,6312.07,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,11,0.388,6288.0954,6389.0954,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,12,0.416,6368.1316,6469.1316,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,13,0.444,6450.4258,6551.4258,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,14,0.472,6534.2254,6635.2254,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,15,0.5,6618.7778,6719.7778,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,16,0.528,6703.3301,6804.3301,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,17,0.556,6787.1297,6888.1297,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,18,0.584,6869.424,6970.424,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,19,0.612,6949.4602,7050.4602,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,20,0.64,7026.4856,7127.4856,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,21,0.668,7099.7476,7200.7476,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,22,0.696,7168.4934,7269.4934,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,23,0.724,7231.9703,7332.9703,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,24,0.752,7289.4258,7390.4258,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,25,0.78,7340.107,7441.107,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,26,0.808,7383.2613,7484.2613,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,27,0.836,7418.136,7519.136,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,28,0.864,7443.9784,7544.9784,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,29,0.892,7460.0358,7561.0358,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,49,30,0.92,7465.5556,7566.5556,,,,,,,Sony Computer Entertainment,Racing,101,992,1093,90.8,10.18,499
flow,50,0,0.08,5873.0,5941.0,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,1,0.108,5880.1932,5948.1932,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,2,0.136,5901.1188,5969.1188,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,3,0.164,5934.796,6002.796,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,4,0.192,5980.2439,6048.2439,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,5,0.22,6036.4815,6104.4815,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,6,0.248,6102.528,6170.528,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,7,0.276,6177.4025,6245.4025,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,8,0.304,6260.1241,6328.1241,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,9,0.332,6349.712,6417.712,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,10,0.36,6445.1852,6513.1852,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,11,0.388,6545.5628,6613.5628,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,12,0.416,6649.864,6717.864,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,13,0.444,6757.1079,6825.1079,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,14,0.472,6866.3135,6934.3135,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,15,0.5,6976.5,7044.5,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,16,0.528,7086.6865,7154.6865,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,17,0.556,7195.8921,7263.8921,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,18,0.584,7303.136,7371.136,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,19,0.612,7407.4372,7475.4372,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,20,0.64,7507.8148,7575.8148,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,21,0.668,7603.288,7671.288,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,22,0.696,7692.8759,7760.8759,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,23,0.724,7775.5975,7843.5975,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,24,0.752,7850.472,7918.472,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,25,0.78,7916.5185,7984.5185,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,26,0.808,7972.7561,8040.7561,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,27,0.836,8018.204,8086.204,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,28,0.864,8051.8812,8119.8812,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,29,0.892,8072.8068,8140.8068,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,50,30,0.92,8080.0,8148.0,,,,,,,Sony Computer Entertainment,Adventure,68,992,1093,90.8,6.85,476
flow,51,0,0.08,6011.0,6152.0,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,1,0.108,5995.0753,6136.0753,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,2,0.136,5948.7487,6089.7487,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,3,0.164,5874.192,6015.192,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,4,0.192,5773.5766,5914.5766,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,5,0.22,5649.0741,5790.0741,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,6,0.248,5502.856,5643.856,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,7,0.276,5337.0939,5478.0939,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,8,0.304,5153.9594,5294.9594,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,9,0.332,4955.624,5096.624,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,10,0.36,4744.2593,4885.2593,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,11,0.388,4522.0367,4663.0367,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,12,0.416,4291.128,4432.128,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,13,0.444,4053.7046,4194.7046,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,14,0.472,3811.9381,3952.9381,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,15,0.5,3568.0,3709.0,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,16,0.528,3324.0619,3465.0619,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,17,0.556,3082.2954,3223.2954,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,18,0.584,2844.872,2985.872,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,19,0.612,2613.9633,2754.9633,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,20,0.64,2391.7407,2532.7407,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,21,0.668,2180.376,2321.376,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,22,0.696,1982.0406,2123.0406,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,23,0.724,1798.9061,1939.9061,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,24,0.752,1633.144,1774.144,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,25,0.78,1486.9259,1627.9259,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,26,0.808,1362.4234,1503.4234,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,27,0.836,1261.808,1402.808,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,28,0.864,1187.2513,1328.2513,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,29,0.892,1140.9247,1281.9247,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,51,30,0.92,1125.0,1266.0,,,,,,,Ubisoft,Misc,141,754,862,87.5,18.7,1412
flow,52,0,0.08,6152.0,6219.0,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,1,0.108,6139.2577,6206.2577,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,2,0.136,6102.1894,6169.1894,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,3,0.164,6042.5324,6109.5324,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,4,0.192,5962.0246,6029.0246,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,5,0.22,5862.4033,5929.4033,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,6,0.248,5745.4062,5812.4062,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,7,0.276,5612.7709,5679.7709,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,8,0.304,5466.235,5533.235,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,9,0.332,5307.536,5374.536,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,10,0.36,5138.4115,5205.4115,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,11,0.388,4960.5991,5027.5991,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,12,0.416,4775.8364,4842.8364,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,13,0.444,4585.861,4652.861,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,14,0.472,4392.4104,4459.4104,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,15,0.5,4197.2222,4264.2222,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,16,0.528,4002.034,4069.034,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,17,0.556,3808.5834,3875.5834,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,18,0.584,3618.608,3685.608,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,19,0.612,3433.8453,3500.8453,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,20,0.64,3256.0329,3323.0329,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,21,0.668,3086.9084,3153.9084,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,22,0.696,2928.2094,2995.2094,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,23,0.724,2781.6735,2848.6735,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,24,0.752,2649.0382,2716.0382,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,25,0.78,2532.0412,2599.0412,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,26,0.808,2432.4199,2499.4199,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,27,0.836,2351.912,2418.912,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,28,0.864,2292.2551,2359.2551,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,29,0.892,2255.1867,2322.1867,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,52,30,0.92,2242.4444,2309.4444,,,,,,,Ubisoft,Sports,67,754,862,87.5,8.89,1031
flow,53,0,0.08,6219.0,6325.0,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,1,0.108,6209.3587,6315.3587,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,2,0.136,6181.3115,6287.3115,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,3,0.164,6136.1729,6242.1729,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,4,0.192,6075.2577,6181.2577,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,5,0.22,5999.8807,6105.8807,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,6,0.248,5911.3564,6017.3564,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,7,0.276,5810.9998,5916.9998,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,8,0.304,5700.1254,5806.1254,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,9,0.332,5580.048,5686.048,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,10,0.36,5452.0823,5558.0823,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,11,0.388,5317.543,5423.543,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,12,0.416,5177.7449,5283.7449,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,13,0.444,5034.0026,5140.0026,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,14,0.472,4887.6309,4993.6309,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,15,0.5,4739.9444,4845.9444,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,16,0.528,4592.258,4698.258,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,17,0.556,4445.8863,4551.8863,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,18,0.584,4302.144,4408.144,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,19,0.612,4162.3459,4268.3459,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,20,0.64,4027.8066,4133.8066,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,21,0.668,3899.8409,4005.8409,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,22,0.696,3779.7635,3885.7635,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,23,0.724,3668.8891,3774.8891,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,24,0.752,3568.5324,3674.5324,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,25,0.78,3480.0082,3586.0082,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,26,0.808,3404.6312,3510.6312,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,27,0.836,3343.716,3449.716,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,28,0.864,3298.5774,3404.5774,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,29,0.892,3270.5301,3376.5301,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,53,30,0.92,3260.8889,3366.8889,,,,,,,Ubisoft,Action,106,754,862,87.5,14.06,1021
flow,54,0,0.08,6325.0,6407.0,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,1,0.108,6318.0393,6400.0393,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,2,0.136,6297.79,6379.79,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,3,0.164,6265.2013,6347.2013,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,4,0.192,6221.2224,6303.2224,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,5,0.22,6166.8025,6248.8025,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,6,0.248,6102.8907,6184.8907,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,7,0.276,6030.4362,6112.4362,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,8,0.304,5950.3882,6032.3882,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,9,0.332,5863.696,5945.696,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,10,0.36,5771.3086,5853.3086,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,11,0.388,5674.1754,5756.1754,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,12,0.416,5573.2453,5655.2453,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,13,0.444,5469.4678,5551.4678,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,14,0.472,5363.7918,5445.7918,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,15,0.5,5257.1667,5339.1667,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,16,0.528,5150.5415,5232.5415,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,17,0.556,5044.8656,5126.8656,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,18,0.584,4941.088,5023.088,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,19,0.612,4840.158,4922.158,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,20,0.64,4743.0247,4825.0247,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,21,0.668,4650.6373,4732.6373,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,22,0.696,4563.9451,4645.9451,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,23,0.724,4483.8971,4565.8971,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,24,0.752,4411.4427,4493.4427,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,25,0.78,4347.5309,4429.5309,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,26,0.808,4293.1109,4375.1109,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,27,0.836,4249.132,4331.132,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,28,0.864,4216.5433,4298.5433,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,29,0.892,4196.294,4278.294,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,54,30,0.92,4189.3333,4271.3333,,,,,,,Ubisoft,Shooter,82,754,862,87.5,10.88,891
flow,55,0,0.08,6407.0,6457.0,,,,,,,Ubisoft,Platform,50,754,862,87.5,6.63,704
flow,55,1,0.108,6402.8861,6452.8861,,,,,,,Ubisoft,Platform,50,754,862,87.5,6.63,704
flow,55,2,0.136,6390.9184,6440.9184,,,,,,,Ubisoft,Platform,50,754,862,87.5,6.63,704
flow,55,3,0.164,6371.6578,6421.6578,,,,,,,Ubisoft,Platform,50,754,862,87.5,6.63,704
flow,55,4,0.192,6345.6653,6395.6653,,,,,,,Ubisoft,Platform,50,754,862,87.5,6.63,704
flow,55,5,0.22,6313.5021,6363.5021,,,,,,,Ubisoft,Platform,50,754,862,87.5,6.63,704
flow,55,6,0.248,6275.7289,6325.7289,,,,,,,Ubisoft,Platform,50,754,862,87.5,6.63,704
flow,55,7,0.276,6232.9068,6282.9068,,,,,,,Ubisoft,Platform,50,754,862,87.5,6.63,704
